id;text;verse_id;form_id
0100200704;אֶת־;01002007;H0853-001
0100200705;הָֽאָדָ֗ם;01002007;H0120-002
0100200706;עָפָר֙;01002007;H6083-001
0100200708;הָ֣אֲדָמָ֔ה;01002007;H0127-001
0100200709;וַיִּפַּ֥ח;01002007;H5301-001
0100200710;בְּאַפָּ֖יו;01002007;H0639-001
0100200711;נִשְׁמַ֣ת;01002007;H5397-001
0100200713;וַֽיְהִ֥י;01002007;H1961-003
0100200714;הָֽאָדָ֖ם;01002007;H0120-002
0100200715;לְנֶ֥פֶשׁ;01002007;H5315-002
0100200801;וַיִּטַּ֞ע;01002008;H5193-001
0100200802;יְהוָ֧ה;01002008;H3068-001
0100200803;אֱלֹהִ֛ים;01002008;H0430-001
0100200804;גַּן־;01002008;H1588-001
0100200808;שָׁ֔ם;01002008;H8033-001
0100200809;אֶת־;01002008;H0853-001
0100200810;הָֽאָדָ֖ם;01002008;H0120-002
0100200812;יָצָֽר׃;01002008;H3335-002
0100200901;וַיַּצְמַ֞ח;01002009;H6779-002
0100200902;יְהוָ֤ה;01002009;H3068-001
0100200903;אֱלֹהִים֙;01002009;H0430-001
0100200905;הָ֣אֲדָמָ֔ה;01002009;H0127-001
0100200906;כָּל־;01002009;H3605-001
0100200907;עֵ֛ץ;01002009;H6086-004
0100200909;לְמַרְאֶ֖ה;01002009;H4758-001
0100200911;לְמַאֲכָ֑ל;01002009;H3978-001
0100200912;וְעֵ֤ץ;01002009;H6086-005
0100200914;בְּת֣וֹךְ;01002009;H8432-001
0100200915;הַגָּ֔ן;01002009;H1588-002
0100200916;וְעֵ֕ץ;01002009;H6086-005
0100200917;הַדַּ֖עַת;01002009;H1847-001
0100201001;וְנָהָרּ֙;01002010;H5104-001
0100201002;יֹצֵ֣א;01002010;H3318-003
0100201004;לְהַשְׁק֖וֹת;01002010;H8248-002
0100201005;אֶת־;01002010;H0853-001
0100201006;הַגָּ֑ן;01002010;H1588-002
0100201007;וּמִשָּׁם֙;01002010;H8033-002
0100201008;יִפָּרֵ֔ד;01002010;H6504-001
0100201009;וְהָיָ֖ה;01002010;H1961-007
0100201010;לְאַרְבָּעָ֥ה;01002010;H0702-001
0100201101;שֵׁ֥ם;01002011;H8034-001
0100201102;הָֽאֶחָ֖ד;01002011;H0259-002
0100201103;פִּישׁ֑וֹן;01002011;H6376-001
0100201104;ה֣וּא;01002011;H1931-001
0100201105;הַסֹּבֵ֗ב;01002011;H5437-001
0100201106;אֵ֚ת;01002011;H0853-001
0100201107;כָּל־;01002011;H3605-001
0100201108;אֶ֣רֶץ;01002011;H0776-005
0100201109;הַֽחֲוִילָ֔ה;01002011;H2341-001
0100201111;שָׁ֖ם;01002011;H8033-001
0100201112;הַזָּהָֽב׃;01002011;H2091-001
0100201201;וּֽזֲהַ֛ב;01002012;H2091-002
0100201202;הָאָ֥רֶץ;01002012;H0776-001
0100201203;הַהִ֖וא;01002012;H1931-002
0100201205;שָׁ֥ם;01002012;H8033-001
0100201206;הַבְּדֹ֖לַח;01002012;H0916-001
0100201207;וְאֶ֥בֶן;01002012;H0068-001
0100201208;הַשֹּֽׁהַם׃;01002012;H7718-001
0100201301;וְשֵֽׁם־;01002013;H8034-002
0100201302;הַנָּהָ֥ר;01002013;H5104-002
0100201303;הַשֵּׁנִ֖י;01002013;H8145-002
0100201304;גִּיח֑וֹן;01002013;H1521-001
0100201305;ה֣וּא;01002013;H1931-001
0100201306;הַסּוֹבֵ֔ב;01002013;H5437-001
0100201307;אֵ֖ת;01002013;H0853-001
0100201308;כָּל־;01002013;H3605-001
0100201309;אֶ֥רֶץ;01002013;H0776-005
0100201401;וְשֵׁ֨ם;01002014;H8034-002
0100201402;הַנָּהָ֤ר;01002014;H5104-002
0100201403;הַשְּׁלִישִׁי֙;01002014;H7992-002
0100201404;חִדֶּ֔קֶל;01002014;H2313-001
0100201405;ה֥וּא;01002014;H1931-001
0100201406;הַֽהֹלֵ֖ךְ;01002014;H1980-001
0100201407;קִדְמַ֣ת;01002014;H6926-001
0100200707;מִן־;01002007;H4480a-010
0100200716;חַיָּֽה׃;01002007;H2416a-007
0100200805;בְעֵ֖דֶן;01002008;H5731b-003
0100200806;מִקֶּ֑דֶם;01002008;H6924a-001
0100200807;וַיָּ֣שֶׂם;01002008;H7760a-096
0100200811;אֲשֶׁ֥ר;01002008;H0834a-003
0100200904;מִן־;01002009;H4480a-010
0100200908;נֶחְמָ֥ד;01002009;H2530a-001
0100200910;וְט֣וֹב;01002009;H2896a-012
0100200913;הַֽחַיִּים֙;01002009;H2416e-016
0100200918;ט֥וֹב;01002009;H2896b-003
0100200919;וָרָֽע׃;01002009;H7451b-010
0100201003;מֵעֵ֔דֶן;01002010;H5731b-004
0100201011;רָאשִֽׁים׃;01002010;H7218a-035
0100201110;אֲשֶׁר־;01002011;H0834a-003
0100201204;ט֑וֹב;01002012;H2896a-003
0100201310;כּֽוּשׁ׃;01002013;H3568a-002
0100201408;אַשּׁ֑וּר;01002014;H0804-001
0100201409;וְהַנָּהָ֥ר;01002014;H5104-003
0100201410;הָֽרְבִיעִ֖י;01002014;H7243-002
0100201411;ה֥וּא;01002014;H1931-001
0100201412;פְרָֽת׃;01002014;H6578-001
0100201501;וַיִּקַּ֛ח;01002015;H3947-001
0100201502;יְהוָ֥ה;01002015;H3068-001
0100201503;אֱלֹהִ֖ים;01002015;H0430-001
0100201504;אֶת־;01002015;H0853-001
0100201505;הָֽאָדָ֑ם;01002015;H0120-002
0100201506;וַיַּנִּחֵ֣הוּ;01002015;H3240-001
0100201507;בְגַן־;01002015;H1588-003
0100201509;לְעָבְדָ֖הּ;01002015;H5647-002
0100201510;וּלְשָׁמְרָֽהּ׃;01002015;H8104-001
0100201601;וַיְצַו֙;01002016;H6680-001
0100201602;יְהוָ֣ה;01002016;H3068-001
0100201603;אֱלֹהִ֔ים;01002016;H0430-001
0100201605;הָֽאָדָ֖ם;01002016;H0120-002
0100201606;לֵאמֹ֑ר;01002016;H0559-002
0100201607;מִכֹּ֥ל;01002016;H3605-005
0100201608;עֵֽץ־;01002016;H6086-001
0100201609;הַגָּ֖ן;01002016;H1588-002
0100201610;אָכֹ֥ל;01002016;H0398-001
0100201611;תֹּאכֵֽל׃;01002016;H0398-002
0100201701;וּמֵעֵ֗ץ;01002017;H6086-006
0100201702;הַדַּ֙עַת֙;01002017;H1847-001
0100201705;לֹ֥א;01002017;H3808-001
0100201706;תֹאכַ֖ל;01002017;H0398-002
0100201709;בְּי֛וֹם;01002017;H3117-006
0100201710;אֲכָלְךָ֥;01002017;H0398-003
0100201712;מ֥וֹת;01002017;H4191-001
0100201713;תָּמֽוּת׃;01002017;H4191-002
0100201801;וַיֹּ֙אמֶר֙;01002018;H0559-001
0100201802;יְהוָ֣ה;01002018;H3068-001
0100201803;אֱלֹהִ֔ים;01002018;H0430-001
0100201804;לֹא־;01002018;H3808-001
0100201806;הֱי֥וֹת;01002018;H1961-008
0100201807;הָֽאָדָ֖ם;01002018;H0120-002
0100201808;לְבַדּ֑וֹ;01002018;H0905-001
0100201810;לּ֥וֹ‪‬;01002018;H????-001
0100201811;עֵ֖זֶר;01002018;H5828-001
0100201812;כְּנֶגְדּֽוֹ׃;01002018;H5048-001
0100201901;וַיִּצֶר֩;01002019;H3335-001
0100201902;יְהוָ֨ה;01002019;H3068-001
0100201903;אֱלֹהִ֜ים;01002019;H0430-001
0100201905;הָֽאֲדָמָ֗ה;01002019;H0127-001
0100201906;כָּל־;01002019;H3605-001
0100201909;וְאֵת֙;01002019;H0853-002
0100201910;כָּל־;01002019;H3605-001
0100201911;ע֣וֹף;01002019;H5775-005
0100201912;הַשָּׁמַ֔יִם;01002019;H8064-001
0100201913;וַיָּבֵא֙;01002019;H0935-001
0100201914;אֶל־;01002019;H0413-001
0100201915;הָ֣אָדָ֔ם;01002019;H0120-002
0100201916;לִרְא֖וֹת;01002019;H7200-003
0100201917;מַה־;01002019;H4100-001
0100201918;יִּקְרָא־;01002019;H7121-003
0100201919;ל֑וֹ;01002019;H????-001
0100201920;וְכֹל֩;01002019;H3605-006
0100201922;יִקְרָא־;01002019;H7121-003
0100201923;ל֧וֹ;01002019;H????-001
0100201924;הָֽאָדָ֛ם;01002019;H0120-002
0100201925;נֶ֥פֶשׁ;01002019;H5315-001
0100201927;ה֥וּא;01002019;H1931-001
0100201928;שְׁמֽוֹ׃;01002019;H8034-003
0100202001;וַיִּקְרָ֨א;01002020;H7121-001
0100202002;הָֽאָדָ֜ם;01002020;H0120-002
0100202003;שֵׁמ֗וֹת;01002020;H8034-004
0100202004;לְכָל־;01002020;H3605-007
0100202005;הַבְּהֵמָה֙;01002020;H0929-002
0100202006;וּלְע֣וֹף;01002020;H5775-006
0100202007;הַשָּׁמַ֔יִם;01002020;H8064-001
0100202008;וּלְכֹ֖ל;01002020;H3605-003
0100202011;וּלְאָדָ֕ם;01002020;H0120-004
0100202012;לֹֽא־;01002020;H3808-001
0100202013;מָצָ֥א;01002020;H4672-001
0100202014;עֵ֖זֶר;01002020;H5828-001
0100202015;כְּנֶגְדּֽוֹ׃;01002020;H5048-001
0100202101;וַיַּפֵּל֩;01002021;H5307-001
0100202102;יְהוָ֨ה;01002021;H3068-001
0100202103;אֱלֹהִ֧ים ׀;01002021;H0430-001
0100202104;תַּרְדֵּמָ֛ה;01002021;H8639-001
0100202106;הָאָדָ֖ם;01002021;H0120-002
0100202107;וַיִּישָׁ֑ן;01002021;H3462-001
0100202108;וַיִּקַּ֗ח;01002021;H3947-001
0100202109;אַחַת֙;01002021;H0259-003
0100201604;עַל־;01002016;H5921a-006
0100201703;ט֣וֹב;01002017;H2896b-003
0100201704;וָרָ֔ע;01002017;H7451b-010
0100201708;כִּ֗י;01002017;H3588a-005
0100201711;מִמֶּ֖נּוּ;01002017;H4480a-006
0100201805;ט֛וֹב;01002018;H2896a-003
0100201809;אֶֽעֱשֶׂהּ־;01002018;H6213a-139
0100201904;מִן־;01002019;H4480a-010
0100201907;חַיַּ֤ת;01002019;H2416c-022
0100201908;הַשָּׂדֶה֙;01002019;H7704b-007
0100201921;אֲשֶׁ֨ר;01002019;H0834a-003
0100201926;חַיָּ֖ה;01002019;H2416a-007
0100202009;חַיַּ֣ת;01002020;H2416c-022
0100202010;הַשָּׂדֶ֑ה;01002020;H7704b-007
0100202105;עַל־;01002021;H5921a-006
0100202110;מִצַּלְעֹתָ֔יו;01002021;H6763-001
0100202111;וַיִּסְגֹּ֥ר;01002021;H5462-001
0100202112;בָּשָׂ֖ר;01002021;H1320-001
0100202113;תַּחְתֶּֽנָּה׃;01002021;H8478-002
0100202201;וַיִּבֶן֩;01002022;H1129-001
0100202202;יְהוָ֨ה;01002022;H3068-001
0100202203;אֱלֹהִ֧ים ׀;01002022;H0430-001
0100202204;אֶֽת־;01002022;H0853-001
0100202205;הַצֵּלָ֛ע;01002022;H6763-002
0100202207;לָקַ֥ח;01002022;H3947-002
0100202209;הָֽאָדָ֖ם;01002022;H0120-002
0100202210;לְאִשָּׁ֑ה;01002022;H0802-001
0101300902;כָל־;01013009;H3605-001
0100202211;וַיְבִאֶ֖הָ;01002022;H0935-002
0100202212;אֶל־;01002022;H0413-001
0100202213;הָֽאָדָֽם׃;01002022;H0120-002
0100202301;וַיֹּאמֶר֮;01002023;H0559-001
0100202302;הָֽאָדָם֒;01002023;H0120-002
0100202303;זֹ֣את;01002023;H2063-001
0100202304;הַפַּ֗עַם;01002023;H6471-001
0100202305;עֶ֚צֶם;01002023;H6106-001
0100202306;מֵֽעֲצָמַ֔י;01002023;H6106-002
0100202307;וּבָשָׂ֖ר;01002023;H1320-002
0100202308;מִבְּשָׂרִ֑י;01002023;H1320-003
0100202309;לְזֹאת֙;01002023;H2063-002
0100202310;יִקָּרֵ֣א;01002023;H7121-004
0100202311;אִשָּׁ֔ה;01002023;H0802-002
0100202313;מֵאִ֖ישׁ;01002023;H0376-001
0100202314;לֻֽקֳחָה־;01002023;H3947-003
0100202315;זֹּֽאת׃;01002023;H2063-001
0100202404;אִ֔ישׁ;01002024;H0376-002
0100202405;אֶת־;01002024;H0853-001
0100202406;אָבִ֖יו;01002024;H0001-001
0100202407;וְאֶת־;01002024;H0853-002
0100202408;אִמּ֑וֹ;01002024;H0517-001
0100202409;וְדָבַ֣ק;01002024;H1692-001
0100202410;בְּאִשְׁתּ֔וֹ;01002024;H0802-003
0100202411;וְהָי֖וּ;01002024;H1961-005
0100202412;לְבָשָׂ֥ר;01002024;H1320-004
0100202413;אֶחָֽד׃;01002024;H0259-001
0100202501;וַיִּֽהְי֤וּ;01002025;H1961-009
0100202502;שְׁנֵיהֶם֙;01002025;H8147-002
0100202503;עֲרוּמִּ֔ים;01002025;H6174-001
0100202504;הָֽאָדָ֖ם;01002025;H0120-002
0100202505;וְאִשְׁתּ֑וֹ;01002025;H0802-004
0100202506;וְלֹ֖א;01002025;H3808-002
0100202507;יִתְבֹּשָֽׁשׁוּ׃;01002025;H0954-001
0100300101;וְהַנָּחָשׁ֙;01003001;H5175-001
0100300102;הָיָ֣ה;01003001;H1961-010
0100300103;עָר֔וּם;01003001;H6175-001
0100300104;מִכֹּל֙;01003001;H3605-005
0100300109;יְהוָ֣ה;01003001;H3068-001
0100300110;אֱלֹהִ֑ים;01003001;H0430-001
0100300111;וַיֹּ֙אמֶר֙;01003001;H0559-001
0100300112;אֶל־;01003001;H0413-001
0100300113;הָ֣אִשָּׁ֔ה;01003001;H0802-005
0100300114;אַ֚ף;01003001;H0637-001
0100300116;אָמַ֣ר;01003001;H0559-003
0100300117;אֱלֹהִ֔ים;01003001;H0430-001
0100300118;לֹ֣א;01003001;H3808-001
0100300119;תֹֽאכְל֔וּ;01003001;H0398-004
0100300120;מִכֹּ֖ל;01003001;H3605-005
0100300121;עֵ֥ץ;01003001;H6086-001
0100300122;הַגָּֽן׃;01003001;H1588-002
0100300201;וַתֹּ֥אמֶר;01003002;H0559-004
0100300202;הָֽאִשָּׁ֖ה;01003002;H0802-005
0100300203;אֶל־;01003002;H0413-001
0100300204;הַנָּחָ֑שׁ;01003002;H5175-002
0100300205;מִפְּרִ֥י;01003002;H6529-003
0100300206;עֵֽץ־;01003002;H6086-001
0100300207;הַגָּ֖ן;01003002;H1588-002
0100300208;נֹאכֵֽל׃;01003002;H0398-005
0100300301;וּמִפְּרִ֣י;01003003;H6529-004
0100300302;הָעֵץ֮;01003003;H6086-003
0100300304;בְּתוֹךְ־;01003003;H8432-001
0100300305;הַגָּן֒;01003003;H1588-002
0100300306;אָמַ֣ר;01003003;H0559-003
0100300307;אֱלֹהִ֗ים;01003003;H0430-001
0100300308;לֹ֤א;01003003;H3808-001
0100300309;תֹֽאכְלוּ֙;01003003;H0398-004
0100300311;וְלֹ֥א;01003003;H3808-002
0100300312;תִגְּע֖וּ;01003003;H5060-001
0100300313;בּ֑וֹ;01003003;H????-001
0100300314;פֶּן־;01003003;H6435-001
0100300315;תְּמֻתֽוּן׃;01003003;H4191-003
0100300401;וַיֹּ֥אמֶר;01003004;H0559-001
0100300402;הַנָּחָ֖שׁ;01003004;H5175-002
0100300403;אֶל־;01003004;H0413-001
0100300404;הָֽאִשָּׁ֑ה;01003004;H0802-005
0100300405;לֹֽא־;01003004;H3808-001
0100300406;מ֖וֹת;01003004;H4191-001
0100202208;מִן־;01002022;H4480a-010
0100202312;כִּ֥י;01002023;H3588a-005
0100202401;עַל־;01002024;H5921a-006
0100202403;יַֽעֲזָב־;01002024;H5800a-083
0100300105;חַיַּ֣ת;01003001;H2416c-022
0100300106;הַשָּׂדֶ֔ה;01003001;H7704b-007
0100300107;אֲשֶׁ֥ר;01003001;H0834a-003
0100300108;עָשָׂ֖ה;01003001;H6213a-125
0100300115;כִּֽי־;01003001;H3588a-005
0100300303;אֲשֶׁ֣ר;01003003;H0834a-003
0100300310;מִמֶּ֔נּוּ;01003003;H4480a-006
0100300407;תְּמֻתֽוּן׃;01003004;H4191-003
0100300502;יֹדֵ֣עַ;01003005;H3045-001
0100300503;אֱלֹהִ֔ים;01003005;H0430-001
0100300505;בְּיוֹם֙;01003005;H3117-006
0100300506;אֲכָלְכֶ֣ם;01003005;H0398-006
0100300508;וְנִפְקְח֖וּ;01003005;H6491-001
0100300510;וִהְיִיתֶם֙;01003005;H1961-011
0100300511;כֵּֽאלֹהִ֔ים;01003005;H0430-002
0100300512;יֹדְעֵ֖י;01003005;H3045-002
0100300601;וַתֵּ֣רֶא;01003006;H7200-004
0100300602;הָֽאִשָּׁ֡ה;01003006;H0802-005
0100300605;הָעֵ֨ץ;01003006;H6086-003
0100300606;לְמַאֲכָ֜ל;01003006;H3978-001
0100300608;תַֽאֲוָה־;01003006;H8378-001
0100300609;ה֣וּא;01003006;H1931-001
0100300612;הָעֵץ֙;01003006;H6086-003
0100300614;וַתִּקַּ֥ח;01003006;H3947-004
0100300615;מִפִּרְי֖וֹ;01003006;H6529-005
0100300616;וַתֹּאכַ֑ל;01003006;H0398-007
0100300617;וַתִּתֵּ֧ן;01003006;H5414-003
0100300618;גַּם־;01003006;H1571-001
0100300621;וַיֹּאכַֽל׃;01003006;H0398-008
0100300701;וַתִּפָּקַ֙חְנָה֙;01003007;H6491-002
0100300703;שְׁנֵיהֶ֔ם;01003007;H8147-002
0100300704;וַיֵּ֣דְע֔וּ;01003007;H3045-003
0100300706;עֵֽירֻמִּ֖ם;01003007;H5903-001
0100300707;הֵ֑ם;01003007;H1992-001
0100300708;וַֽיִּתְפְּרוּ֙;01003007;H8609-001
0100300709;עֲלֵ֣ה;01003007;H5929-001
0100300710;תְאֵנָ֔ה;01003007;H8384-001
0100300712;לָהֶ֖ם;01003007;H????-001
0100300801;וַֽיִּשְׁמְע֞וּ;01003008;H8085-001
0100300802;אֶת־;01003008;H0853-001
0100300804;יְהוָ֧ה;01003008;H3068-001
0100300805;אֱלֹהִ֛ים;01003008;H0430-001
0100300806;מִתְהַלֵּ֥ךְ;01003008;H1980-002
0100300807;בַּגָּ֖ן;01003008;H1588-004
0100300808;לְר֣וּחַ;01003008;H7307-002
0100300809;הַיּ֑וֹם;01003008;H3117-002
0100300810;וַיִּתְחַבֵּ֨א;01003008;H2244-001
0100300811;הָֽאָדָ֜ם;01003008;H0120-002
0100300812;וְאִשְׁתּ֗וֹ;01003008;H0802-004
0100300813;מִפְּנֵי֙;01003008;H6440-003
0100300814;יְהוָ֣ה;01003008;H3068-001
0100300815;אֱלֹהִ֔ים;01003008;H0430-001
0100300816;בְּת֖וֹךְ;01003008;H8432-001
0100300817;עֵ֥ץ;01003008;H6086-001
0100300818;הַגָּֽן׃;01003008;H1588-002
0100300901;וַיִּקְרָ֛א;01003009;H7121-001
0100300902;יְהוָ֥ה;01003009;H3068-001
0100300903;אֱלֹהִ֖ים;01003009;H0430-001
0100300904;אֶל־;01003009;H0413-001
0100300905;הָֽאָדָ֑ם;01003009;H0120-002
0100300906;וַיֹּ֥אמֶר;01003009;H0559-001
0100300907;ל֖וֹ;01003009;H????-001
0100300908;אַיֶּֽכָּה׃;01003009;H0335-001
0100301001;וַיֹּ֕אמֶר;01003010;H0559-001
0100301002;אֶת־;01003010;H0853-001
0100301004;שָׁמַ֖עְתִּי;01003010;H8085-002
0100301005;בַּגָּ֑ן;01003010;H1588-004
0100301006;וָאִירָ֛א;01003010;H3372-001
0100301008;עֵירֹ֥ם;01003010;H5903-002
0100301009;אָנֹ֖כִי;01003010;H0595-001
0100301010;וָאֵחָבֵֽא׃;01003010;H2244-002
0100301101;וַיֹּ֕אמֶר;01003011;H0559-001
0100301102;מִ֚י;01003011;H4310-001
0100301103;הִגִּ֣יד;01003011;H5046-001
0100301104;לְךָ֔;01003011;H????-001
0100301106;עֵירֹ֖ם;01003011;H5903-002
0100301109;הָעֵ֗ץ;01003011;H6086-003
0100301111;צִוִּיתִ֛יךָ;01003011;H6680-002
0100301112;לְבִלְתִּ֥י;01003011;H1115-001
0100301113;אֲכָל־;01003011;H0398-009
0100301115;אָכָֽלְתָּ׃;01003011;H0398-010
0100301201;וַיֹּ֖אמֶר;01003012;H0559-001
0100301202;הָֽאָדָ֑ם;01003012;H0120-002
0100300507;מִמֶּ֔נּוּ;01003005;H4480a-006
0100300509;עֵֽינֵיכֶ֑ם;01003005;H5869a-015
0100300513;ט֥וֹב;01003005;H2896b-003
0100300514;וָרָֽע׃;01003005;H7451b-010
0100300603;כִּ֣י;01003006;H3588a-005
0100300604;טוֹב֩;01003006;H2896a-003
0100300607;וְכִ֧י;01003006;H3588a-001
0100300610;לָעֵינַ֗יִם;01003006;H5869a-064
0100300611;וְנֶחְמָ֤ד;01003006;H2530a-009
0100300613;לְהַשְׂכִּ֔יל;01003006;H7919a-019
0100300619;לְאִישָׁ֛הּ;01003006;H0376-040
0100300620;עִמָּ֖הּ;01003006;H5973a-008
0100300702;עֵינֵ֣י;01003007;H5869a-056
0100300705;כִּ֥י;01003007;H3588a-005
0100300711;וַיַּעֲשׂ֥וּ;01003007;H6213a-015
0100300713;חֲגֹרֹֽת׃;01003007;H2290b-001
0100300803;ק֨וֹל;01003008;H6963a-031
0100301003;קֹלְךָ֥;01003010;H6963a-026
0100301105;כִּ֥י;01003011;H3588a-005
0100301107;אָ֑תָּה;01003011;H0859a-004
0100301108;הֲמִן־;01003011;H4480a-010
0100301110;אֲשֶׁ֧ר;01003011;H0834a-003
0100301114;מִמֶּ֖נּוּ;01003011;H4480a-006
0100301203;הָֽאִשָּׁה֙;01003012;H0802-005
0100301205;נָתַ֣תָּה;01003012;H5414-004
0100301206;עִמָּדִ֔י;01003012;H5978-001
0100301207;הִ֛וא;01003012;H1931-003
0100301208;נָֽתְנָה־;01003012;H5414-005
0100301209;לִּ֥י;01003012;H????-001
0100301211;הָעֵ֖ץ;01003012;H6086-003
0100301212;וָאֹכֵֽל׃;01003012;H0398-011
0100301301;וַיֹּ֨אמֶר;01003013;H0559-001
0100301302;יְהוָ֧ה;01003013;H3068-001
0100301303;אֱלֹהִ֛ים;01003013;H0430-001
0100301304;לָאִשָּׁ֖ה;01003013;H0802-006
0100301305;מַה־;01003013;H4100-001
0100301306;זֹּ֣את;01003013;H2063-001
0100301308;וַתֹּ֙אמֶר֙;01003013;H0559-004
0100301309;הָֽאִשָּׁ֔ה;01003013;H0802-005
0100301310;הַנָּחָ֥שׁ;01003013;H5175-002
0100301311;הִשִּׁיאַ֖נִי;01003013;H5377-001
0100301312;וָאֹכֵֽל׃;01003013;H0398-011
0100301401;וַיֹּאמֶר֩;01003014;H0559-001
0100301402;יְהֹוָ֨ה;01003014;H3068-001
0100301403;אֱלֹהִ֥ים ׀;01003014;H0430-001
0100301404;אֶֽל־;01003014;H0413-001
0100301405;הַנָּחָשׁ֮;01003014;H5175-002
0100301408;זֹּאת֒;01003014;H2063-001
0100301409;אָר֤וּר;01003014;H0779-001
0100301411;מִכָּל־;01003014;H3605-005
0100301412;הַבְּהֵמָ֔ה;01003014;H0929-002
0100301413;וּמִכֹּ֖ל;01003014;H3605-008
0100301417;גְּחֹנְךָ֣;01003014;H1512-001
0100301419;וְעָפָ֥ר;01003014;H6083-002
0100301420;תֹּאכַ֖ל;01003014;H0398-002
0100301421;כָּל־;01003014;H3605-001
0100301422;יְמֵ֥י;01003014;H3117-007
0100301501;וְאֵיבָ֣ה ׀;01003015;H0342-001
0100301502;אָשִׁ֗ית;01003015;H7896-001
0100301503;בֵּֽינְךָ֙;01003015;H0996-003
0100301504;וּבֵ֣ין;01003015;H0996-002
0100301505;הָֽאִשָּׁ֔ה;01003015;H0802-005
0100301506;וּבֵ֥ין;01003015;H0996-002
0100301507;זַרְעֲךָ֖;01003015;H2233-003
0100301508;וּבֵ֣ין;01003015;H0996-002
0100301509;זַרְעָ֑הּ;01003015;H2233-004
0100301510;ה֚וּא;01003015;H1931-001
